Order_ID,Order_Date,Ship_Date,Year,Month,Quarter,Region,State,Category,Product,Customer_ID,Customer_Name,Customer_Segment,Sales_Rep,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Gross_Sales,Net_Sales,Unit_Cost,Total_Cost,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Method,Order_Status,Returned
ORD-10409,2025-01-01,2025-01-02,2025,January,Q1,South,Georgia,Furniture,Filing Cabinet,CUST-1049,Farhan Butt,Consumer,N. Patel,6,151.76,0.05,45.53,910.56,865.03,94.85,569.1,295.93,34.21,Standard,Cash,Delivered,No
ORD-10410,2025-11-13,2025-11-14,2025,November,Q4,South,Texas,Appliances,Microwave,CUST-1050,Noah Chaudhry,Consumer,J. Chen,15,1671.91,0.2,5015.73,25078.65,20062.92,826.57,12398.55,7664.37,38.2,Same Day,PayPal,Delivered,No
ORD-10411,2025-06-28,2025-07-04,2025,June,Q2,North,Wisconsin,Electronics,Smartphone,CUST-1051,Noah Smith,Home Office,M. Ali,7,2012.16,0.1,1408.51,14085.12,12676.61,1004.34,7030.38,5646.23,44.54,Express,Debit Card,Delivered,No
ORD-10412,2025-02-08,2025-02-09,2025,February,Q1,North,Wisconsin,Office Supplies,Printer Paper,CUST-1052,James Johnson,Consumer,R. Ahmed,1,1032.51,0.1,103.25,1032.51,929.26,593.03,593.03,336.23,36.18,Express,Bank Transfer,Shipped,No
ORD-10413,2024-09-10,2024-09-17,2024,September,Q3,North,Michigan,Appliances,Coffee Maker,CUST-1053,Ayesha Malik,Home Office,N. Patel,10,770.23,0.25,1925.58,7702.3,5776.72,398.48,3984.8,1791.92,31.02,Standard,PayPal,Delivered,No
ORD-10414,2024-05-16,2024-05-17,2024,May,Q2,South,Texas,Appliances,Air Purifier,CUST-1054,Sara Davis,Home Office,N. Patel,2,1915.33,0.25,957.66,3830.66,2873.0,1433.24,2866.48,6.52,0.23,Economy,PayPal,Shipped,No
ORD-10415,2025-11-15,2025-11-21,2025,November,Q4,South,Georgia,Electronics,Tablet,CUST-1055,Bilal Malik,Home Office,S. Fatima,10,58.6,0.1,58.6,586.0,527.4,29.23,292.3,235.1,44.58,Same Day,Debit Card,Delivered,No
ORD-10416,2024-12-30,2024-12-31,2024,December,Q4,East,New Jersey,Office Supplies,Pen Set,CUST-1056,Zain Ali,Consumer,L. Garcia,5,739.79,0.0,0.0,3698.95,3698.95,446.95,2234.75,1464.2,39.58,Same Day,PayPal,Delivered,No
ORD-10417,2025-12-30,2026-01-04,2025,December,Q4,North,Michigan,Office Supplies,Printer Paper,CUST-1057,Omar Chaudhry,Corporate,L. Garcia,6,2060.94,0.0,0.0,12365.64,12365.64,1012.1,6072.6,6293.04,50.89,Express,Credit Card,Processing,No
ORD-10418,2025-12-12,2025-12-19,2025,December,Q4,West,California,Furniture,Standing Desk,CUST-1058,Sara Ali,Consumer,N. Patel,9,1785.68,0.0,0.0,16071.12,16071.12,1027.13,9244.17,6826.95,42.48,Same Day,PayPal,Processing,No
ORD-10419,2025-12-07,2025-12-14,2025,December,Q4,North,Minnesota,Appliances,Air Purifier,CUST-1059,Usman Shaikh,Home Office,S. Fatima,6,442.93,0.1,265.76,2657.58,2391.82,203.14,1218.84,1172.98,49.04,Express,PayPal,Delivered,No
ORD-10420,2025-05-20,2025-05-26,2025,May,Q2,West,California,Furniture,Office Chair,CUST-1060,William Smith,Consumer,A. Khan,13,1963.31,0.0,0.0,25523.03,25523.03,894.57,11629.41,13893.62,54.44,Standard,Bank Transfer,Delivered,No
ORD-10421,2024-09-09,2024-09-15,2024,September,Q3,East,New Jersey,Electronics,Laptop,CUST-1061,Mariam Davis,Consumer,L. Garcia,1,1890.06,0.0,0.0,1890.06,1890.06,1372.24,1372.24,517.82,27.4,Standard,Credit Card,Cancelled,No
ORD-10422,2024-12-22,2024-12-24,2024,December,Q4,West,Oregon,Office Supplies,Notebook,CUST-1062,Sara Ali,Consumer,R. Ahmed,14,1259.08,0.05,881.36,17627.12,16745.76,757.3,10602.2,6143.56,36.69,Express,PayPal,Processing,No
ORD-10423,2024-03-14,2024-03-19,2024,March,Q1,West,Oregon,Electronics,Laptop,CUST-1063,Zain Johnson,Consumer,S. Fatima,14,1773.77,0.15,3724.92,24832.78,21107.86,1169.69,16375.66,4732.2,22.42,Same Day,Bank Transfer,Shipped,No
ORD-10424,2023-08-20,2023-08-27,2023,August,Q3,South,Texas,Furniture,Filing Cabinet,CUST-1064,William Chaudhry,Home Office,A. Khan,6,322.18,0.0,0.0,1933.08,1933.08,195.21,1171.26,761.82,39.41,Standard,PayPal,Shipped,No
ORD-10425,2025-07-24,2025-07-29,2025,July,Q3,South,Texas,Appliances,Microwave,CUST-1065,Noah Butt,Corporate,R. Ahmed,12,790.34,0.25,2371.02,9484.08,7113.06,409.21,4910.52,2202.54,30.96,Standard,Bank Transfer,Returned,Yes
ORD-10426,2023-08-04,2023-08-08,2023,August,Q3,North,Minnesota,Electronics,Monitor,CUST-1066,Olivia Smith,Consumer,S. Fatima,8,1313.82,0.0,0.0,10510.56,10510.56,638.21,5105.68,5404.88,51.42,Standard,PayPal,Shipped,No
ORD-10427,2023-09-09,2023-09-11,2023,September,Q3,West,Washington,Furniture,Filing Cabinet,CUST-1067,Isabella Davis,Home Office,T. Brown,14,1070.39,0.25,3746.36,14985.46,11239.1,571.11,7995.54,3243.56,28.86,Same Day,Bank Transfer,Delivered,No
ORD-10428,2024-07-25,2024-07-27,2024,July,Q3,Central,Missouri,Appliances,Air Purifier,CUST-1068,William Shaikh,Consumer,A. Khan,13,1144.77,0.0,0.0,14882.01,14882.01,601.24,7816.12,7065.89,47.48,Standard,Credit Card,Shipped,No
ORD-10429,2025-02-22,2025-02-27,2025,February,Q1,East,New Jersey,Electronics,Smartphone,CUST-1069,Usman Ali,Home Office,N. Patel,11,827.49,0.1,910.24,9102.39,8192.15,526.77,5794.47,2397.68,29.27,Economy,Debit Card,Shipped,No
ORD-10430,2025-10-30,2025-11-02,2025,October,Q4,North,Michigan,Appliances,Microwave,CUST-1070,Bilal Smith,Consumer,T. Brown,9,868.88,0.0,0.0,7819.92,7819.92,639.3,5753.7,2066.22,26.42,Economy,PayPal,Cancelled,No
ORD-10431,2023-03-09,2023-03-11,2023,March,Q1,South,Florida,Appliances,Coffee Maker,CUST-1071,Zain Johnson,Corporate,T. Brown,9,1653.64,0.1,1488.28,14882.76,13394.48,1183.03,10647.27,2747.21,20.51,Economy,Credit Card,Delivered,No
ORD-10432,2025-08-20,2025-08-24,2025,August,Q3,Central,Ohio,Appliances,Air Purifier,CUST-1072,William Davis,Home Office,L. Garcia,9,2138.06,0.0,0.0,19242.54,19242.54,1213.17,10918.53,8324.01,43.26,Same Day,PayPal,Returned,Yes
ORD-10433,2025-01-20,2025-01-23,2025,January,Q1,East,New York,Electronics,Smartphone,CUST-1073,Emma Smith,Corporate,L. Garcia,13,1859.01,0.0,0.0,24167.13,24167.13,1263.31,16423.03,7744.1,32.04,Economy,PayPal,Delivered,No
ORD-10434,2024-04-25,2024-05-01,2024,April,Q2,East,Massachusetts,Furniture,Standing Desk,CUST-1074,Usman Chaudhry,Home Office,L. Garcia,5,1487.44,0.0,0.0,7437.2,7437.2,1057.1,5285.5,2151.7,28.93,Standard,Bank Transfer,Delivered,No
ORD-10435,2023-02-11,2023-02-17,2023,February,Q1,South,Georgia,Appliances,Microwave,CUST-1075,Olivia Chaudhry,Corporate,M. Ali,8,1476.15,0.15,1771.38,11809.2,10037.82,831.55,6652.4,3385.42,33.73,Express,PayPal,Delivered,No
ORD-10436,2024-09-05,2024-09-08,2024,September,Q3,South,Georgia,Office Supplies,Stapler,CUST-1076,James Shaikh,Consumer,J. Chen,7,516.37,0.0,0.0,3614.59,3614.59,362.55,2537.85,1076.74,29.79,Economy,Debit Card,Delivered,No
ORD-10437,2023-07-14,2023-07-19,2023,July,Q3,Central,Ohio,Electronics,Headphones,CUST-1077,Liam Ali,Corporate,J. Chen,6,694.31,0.25,1041.46,4165.86,3124.4,401.4,2408.4,716.0,22.92,Economy,Cash,Shipped,No
ORD-10438,2024-05-29,2024-06-03,2024,May,Q2,North,Minnesota,Appliances,Microwave,CUST-1078,Sophia Malik,Consumer,N. Patel,9,1141.27,0.0,0.0,10271.43,10271.43,815.17,7336.53,2934.9,28.57,Same Day,Cash,Delivered,No
ORD-10439,2024-02-15,2024-02-18,2024,February,Q1,Central,Missouri,Electronics,Headphones,CUST-1079,Omar Smith,Consumer,R. Ahmed,8,382.14,0.0,0.0,3057.12,3057.12,257.54,2060.32,996.8,32.61,Economy,PayPal,Delivered,No
ORD-10440,2024-04-28,2024-05-02,2024,April,Q2,North,Michigan,Furniture,Bookshelf,CUST-1080,Omar Johnson,Corporate,T. Brown,4,297.19,0.05,59.44,1188.76,1129.32,136.21,544.84,584.48,51.76,Standard,Debit Card,Delivered,No
ORD-10441,2024-06-13,2024-06-20,2024,June,Q2,West,Washington,Furniture,Office Chair,CUST-1081,Bilal Johnson,Consumer,M. Ali,13,705.26,0.0,0.0,9168.38,9168.38,453.69,5897.97,3270.41,35.67,Same Day,Cash,Processing,No
ORD-10442,2023-07-04,2023-07-08,2023,July,Q3,North,Minnesota,Appliances,Microwave,CUST-1082,Isabella Brown,Home Office,J. Chen,14,1814.72,0.0,0.0,25406.08,25406.08,945.13,13231.82,12174.26,47.92,Economy,Credit Card,Returned,Yes
ORD-10443,2024-11-05,2024-11-12,2024,November,Q4,West,Oregon,Electronics,Tablet,CUST-1083,Mariam Malik,Consumer,J. Chen,10,1847.03,0.05,923.51,18470.3,17546.79,1349.53,13495.3,4051.49,23.09,Economy,Bank Transfer,Delivered,No
ORD-10444,2025-12-28,2025-12-31,2025,December,Q4,North,Michigan,Electronics,Monitor,CUST-1084,William Shaikh,Consumer,L. Garcia,12,2372.55,0.15,4270.59,28470.6,24200.01,1456.09,17473.08,6726.93,27.8,Economy,PayPal,Returned,Yes
ORD-10445,2024-05-05,2024-05-08,2024,May,Q2,North,Minnesota,Electronics,Laptop,CUST-1085,Usman Brown,Corporate,T. Brown,9,970.96,0.15,1310.8,8738.64,7427.84,700.01,6300.09,1127.75,15.18,Standard,Bank Transfer,Cancelled,No
ORD-10446,2024-09-01,2024-09-03,2024,September,Q3,North,Wisconsin,Electronics,Smartphone,CUST-1086,Noah Khan,Consumer,N. Patel,14,2227.26,0.25,7795.41,31181.64,23386.23,1424.12,19937.68,3448.55,14.75,Economy,Bank Transfer,Delivered,No
ORD-10447,2023-11-25,2023-12-01,2023,November,Q4,North,Michigan,Appliances,Coffee Maker,CUST-1087,James Chaudhry,Consumer,A. Khan,5,1273.24,0.15,954.93,6366.2,5411.27,733.72,3668.6,1742.67,32.2,Express,Bank Transfer,Delivered,No
ORD-10448,2024-09-17,2024-09-20,2024,September,Q3,West,California,Appliances,Coffee Maker,CUST-1088,Hina Davis,Corporate,N. Patel,10,219.35,0.0,0.0,2193.5,2193.5,115.13,1151.3,1042.2,47.51,Economy,Debit Card,Shipped,No
ORD-10449,2024-02-11,2024-02-12,2024,February,Q1,North,Minnesota,Office Supplies,Notebook,CUST-1089,Isabella Shaikh,Consumer,R. Ahmed,7,928.48,0.2,1299.87,6499.36,5199.49,661.93,4633.51,565.98,10.89,Standard,Bank Transfer,Delivered,No
ORD-10450,2025-04-01,2025-04-06,2025,April,Q2,West,Washington,Furniture,Office Chair,CUST-1090,Liam Malik,Consumer,A. Khan,7,1506.98,0.0,0.0,10548.86,10548.86,718.41,5028.87,5519.99,52.33,Economy,Bank Transfer,Returned,Yes
ORD-10451,2024-01-26,2024-02-02,2024,January,Q1,South,Texas,Furniture,Standing Desk,CUST-1091,Olivia Malik,Consumer,R. Ahmed,14,1958.57,0.1,2742.0,27419.98,24677.98,1319.94,18479.16,6198.82,25.12,Same Day,Debit Card,Delivered,No
ORD-10452,2023-02-28,2023-03-03,2023,February,Q1,South,Texas,Appliances,Coffee Maker,CUST-1092,Liam Davis,Corporate,M. Ali,5,600.18,0.25,750.23,3000.9,2250.67,433.45,2167.25,83.42,3.71,Standard,Bank Transfer,Shipped,No
ORD-10453,2024-03-10,2024-03-16,2024,March,Q1,West,Washington,Appliances,Air Purifier,CUST-1093,James Khan,Consumer,N. Patel,7,1775.51,0.1,1242.86,12428.57,11185.71,837.89,5865.23,5320.48,47.56,Same Day,Cash,Delivered,No
ORD-10454,2024-06-03,2024-06-08,2024,June,Q2,Central,Ohio,Electronics,Laptop,CUST-1094,Hina Brown,Consumer,J. Chen,10,961.63,0.2,1923.26,9616.3,7693.04,626.39,6263.9,1429.14,18.58,Express,Cash,Delivered,No
ORD-10455,2023-07-03,2023-07-06,2023,July,Q3,South,Florida,Appliances,Coffee Maker,CUST-1095,Emma Khan,Corporate,J. Chen,12,1333.1,0.0,0.0,15997.2,15997.2,704.04,8448.48,7548.72,47.19,Same Day,Bank Transfer,Returned,Yes
ORD-10456,2025-06-11,2025-06-13,2025,June,Q2,North,Wisconsin,Office Supplies,Notebook,CUST-1096,Hina Brown,Home Office,N. Patel,6,1846.12,0.25,2769.18,11076.72,8307.54,1253.7,7522.2,785.34,9.45,Standard,Debit Card,Cancelled,No
ORD-10457,2023-03-15,2023-03-19,2023,March,Q1,West,California,Furniture,Standing Desk,CUST-1097,William Khan,Home Office,N. Patel,5,421.43,0.25,526.79,2107.15,1580.36,244.82,1224.1,356.26,22.54,Economy,Bank Transfer,Delivered,No
ORD-10458,2024-12-16,2024-12-17,2024,December,Q4,East,Massachusetts,Furniture,Office Chair,CUST-1098,Sophia Butt,Home Office,R. Ahmed,4,2172.41,0.0,0.0,8689.64,8689.64,1521.74,6086.96,2602.68,29.95,Standard,Cash,Delivered,No
ORD-10459,2024-05-19,2024-05-26,2024,May,Q2,Central,Illinois,Appliances,Coffee Maker,CUST-1099,Usman Smith,Consumer,L. Garcia,8,1697.12,0.15,2036.54,13576.96,11540.42,776.92,6215.36,5325.06,46.14,Express,Credit Card,Delivered,No
ORD-10460,2024-07-05,2024-07-10,2024,July,Q3,East,New Jersey,Appliances,Microwave,CUST-1100,Ava Chaudhry,Home Office,S. Fatima,11,29.43,0.0,0.0,323.73,323.73,19.04,209.44,114.29,35.3,Express,Credit Card,Returned,Yes
ORD-10461,2025-02-20,2025-02-21,2025,February,Q1,North,Wisconsin,Electronics,Laptop,CUST-1101,Olivia Ali,Consumer,S. Fatima,7,649.08,0.05,227.18,4543.56,4316.38,480.0,3360.0,956.38,22.16,Economy,Bank Transfer,Delivered,No
ORD-10462,2024-09-03,2024-09-07,2024,September,Q3,North,Michigan,Furniture,Office Chair,CUST-1102,Mason Malik,Consumer,L. Garcia,13,1089.41,0.1,1416.23,14162.33,12746.1,785.6,10212.8,2533.3,19.88,Express,Bank Transfer,Delivered,No
ORD-10463,2025-05-16,2025-05-17,2025,May,Q2,South,Florida,Appliances,Microwave,CUST-1103,Noah Smith,Home Office,L. Garcia,13,1065.0,0.15,2076.75,13845.0,11768.25,675.38,8779.94,2988.31,25.39,Economy,Debit Card,Delivered,No
ORD-10464,2025-08-16,2025-08-20,2025,August,Q3,West,Washington,Electronics,Tablet,CUST-1104,Hina Butt,Home Office,T. Brown,2,2269.41,0.25,1134.7,4538.82,3404.12,1225.75,2451.5,952.62,27.98,Same Day,Cash,Processing,No
ORD-10465,2025-11-17,2025-11-18,2025,November,Q4,East,Massachusetts,Electronics,Laptop,CUST-1105,Isabella Butt,Home Office,M. Ali,9,1070.91,0.0,0.0,9638.19,9638.19,631.19,5680.71,3957.48,41.06,Standard,Credit Card,Delivered,No
ORD-10466,2023-04-03,2023-04-04,2023,April,Q2,South,Texas,Furniture,Filing Cabinet,CUST-1106,Ava Johnson,Corporate,L. Garcia,7,2193.74,0.1,1535.62,15356.18,13820.56,1193.8,8356.6,5463.96,39.54,Express,Debit Card,Shipped,No
ORD-10467,2025-06-07,2025-06-12,2025,June,Q2,West,California,Office Supplies,Printer Paper,CUST-1107,William Johnson,Home Office,N. Patel,1,29.53,0.0,0.0,29.53,29.53,13.41,13.41,16.12,54.59,Same Day,Cash,Shipped,No
ORD-10468,2023-06-29,2023-07-01,2023,June,Q2,Central,Missouri,Appliances,Microwave,CUST-1108,Mariam Khan,Home Office,S. Fatima,3,49.48,0.0,0.0,148.44,148.44,34.38,103.14,45.3,30.52,Express,Bank Transfer,Delivered,No
ORD-10469,2025-08-07,2025-08-09,2025,August,Q3,Central,Illinois,Electronics,Tablet,CUST-1109,Hina Johnson,Corporate,A. Khan,8,1063.37,0.0,0.0,8506.96,8506.96,531.51,4252.08,4254.88,50.02,Economy,Cash,Returned,Yes
ORD-10470,2023-04-15,2023-04-18,2023,April,Q2,West,California,Office Supplies,Pen Set,CUST-1110,William Davis,Home Office,J. Chen,1,270.12,0.2,54.02,270.12,216.1,200.93,200.93,15.17,7.02,Standard,Bank Transfer,Delivered,No
ORD-10471,2023-05-05,2023-05-10,2023,May,Q2,South,Florida,Appliances,Coffee Maker,CUST-1111,Nida Smith,Consumer,N. Patel,1,1063.68,0.15,159.55,1063.68,904.13,655.2,655.2,248.93,27.53,Same Day,Bank Transfer,Cancelled,No
ORD-10472,2024-01-29,2024-02-02,2024,January,Q1,South,Texas,Furniture,Bookshelf,CUST-1112,Emma Davis,Home Office,N. Patel,6,1103.71,0.05,331.11,6622.26,6291.15,691.25,4147.5,2143.65,34.07,Express,PayPal,Cancelled,No
ORD-10473,2023-11-28,2023-12-03,2023,November,Q4,South,Florida,Office Supplies,Pen Set,CUST-1113,Hina Malik,Home Office,N. Patel,4,716.91,0.0,0.0,2867.64,2867.64,466.08,1864.32,1003.32,34.99,Standard,Bank Transfer,Delivered,No
ORD-10474,2023-04-07,2023-04-08,2023,April,Q2,South,Florida,Furniture,Standing Desk,CUST-1114,Zain Brown,Consumer,L. Garcia,6,2204.05,0.15,1983.64,13224.3,11240.66,1439.42,8636.52,2604.14,23.17,Economy,Credit Card,Delivered,No
ORD-10475,2024-04-03,2024-04-07,2024,April,Q2,Central,Illinois,Electronics,Headphones,CUST-1115,James Butt,Home Office,M. Ali,5,2484.25,0.15,1863.19,12421.25,10558.06,1691.31,8456.55,2101.51,19.9,Standard,Bank Transfer,Cancelled,No
ORD-10476,2023-07-28,2023-08-04,2023,July,Q3,South,Texas,Electronics,Headphones,CUST-1116,Usman Shaikh,Consumer,J. Chen,9,119.29,0.0,0.0,1073.61,1073.61,59.66,536.94,536.67,49.99,Economy,Cash,Cancelled,No
ORD-10477,2025-01-14,2025-01-17,2025,January,Q1,South,Georgia,Electronics,Smartphone,CUST-1117,Noah Khan,Corporate,L. Garcia,14,357.36,0.05,250.15,5003.04,4752.89,207.89,2910.46,1842.43,38.76,Same Day,Cash,Delivered,No
ORD-10478,2025-04-29,2025-05-02,2025,April,Q2,West,California,Office Supplies,Notebook,CUST-1118,Sophia Smith,Consumer,T. Brown,11,1667.51,0.0,0.0,18342.61,18342.61,1127.17,12398.87,5943.74,32.4,Economy,Bank Transfer,Processing,No
ORD-10479,2025-06-25,2025-06-27,2025,June,Q2,South,Georgia,Office Supplies,Printer Paper,CUST-1119,Emma Smith,Consumer,T. Brown,13,39.72,0.0,0.0,516.36,516.36,18.88,245.44,270.92,52.47,Standard,Bank Transfer,Returned,Yes
ORD-10480,2025-11-30,2025-12-03,2025,November,Q4,East,Massachusetts,Furniture,Office Chair,CUST-1120,Emma Chaudhry,Corporate,S. Fatima,7,1013.98,0.1,709.79,7097.86,6388.07,675.78,4730.46,1657.61,25.95,Economy,Bank Transfer,Delivered,No
ORD-10481,2024-12-08,2024-12-15,2024,December,Q4,West,Oregon,Appliances,Air Purifier,CUST-1121,Sara Khan,Corporate,S. Fatima,13,1627.16,0.05,1057.65,21153.08,20095.43,1162.27,15109.51,4985.92,24.81,Same Day,Debit Card,Delivered,No
ORD-10482,2023-11-24,2023-11-25,2023,November,Q4,East,Massachusetts,Office Supplies,Notebook,CUST-1122,Omar Smith,Consumer,A. Khan,1,2227.44,0.1,222.74,2227.44,2004.7,1163.62,1163.62,841.08,41.96,Same Day,PayPal,Returned,Yes
ORD-10483,2023-09-13,2023-09-17,2023,September,Q3,Central,Missouri,Electronics,Laptop,CUST-1123,Farhan Davis,Home Office,R. Ahmed,5,1437.5,0.0,0.0,7187.5,7187.5,842.29,4211.45,2976.05,41.41,Same Day,PayPal,Delivered,No
ORD-10484,2025-11-30,2025-12-06,2025,November,Q4,North,Michigan,Furniture,Filing Cabinet,CUST-1124,Liam Johnson,Home Office,T. Brown,4,276.49,0.05,55.3,1105.96,1050.66,192.67,770.68,279.98,26.65,Economy,Credit Card,Delivered,No
ORD-10485,2025-09-02,2025-09-04,2025,September,Q3,East,New York,Appliances,Coffee Maker,CUST-1125,Sophia Smith,Home Office,N. Patel,8,209.01,0.2,334.42,1672.08,1337.66,130.94,1047.52,290.14,21.69,Economy,Bank Transfer,Cancelled,No
ORD-10486,2023-10-23,2023-10-28,2023,October,Q4,South,Georgia,Appliances,Coffee Maker,CUST-1126,Sophia Brown,Consumer,N. Patel,3,1219.64,0.25,914.73,3658.92,2744.19,596.18,1788.54,955.65,34.82,Economy,Credit Card,Delivered,No
ORD-10487,2025-04-16,2025-04-17,2025,April,Q2,West,Oregon,Office Supplies,Printer Paper,CUST-1127,Hina Ali,Corporate,J. Chen,2,933.42,0.1,186.68,1866.84,1680.16,431.32,862.64,817.52,48.66,Same Day,Bank Transfer,Delivered,No
ORD-10488,2023-04-10,2023-04-13,2023,April,Q2,East,New York,Furniture,Filing Cabinet,CUST-1128,William Khan,Corporate,M. Ali,15,719.45,0.0,0.0,10791.75,10791.75,500.55,7508.25,3283.5,30.43,Standard,Bank Transfer,Delivered,No
ORD-10489,2024-11-22,2024-11-29,2024,November,Q4,South,Georgia,Office Supplies,Pen Set,CUST-1129,Sophia Johnson,Home Office,N. Patel,7,1195.94,0.0,0.0,8371.58,8371.58,811.55,5680.85,2690.73,32.14,Express,PayPal,Processing,No
ORD-10490,2024-04-21,2024-04-25,2024,April,Q2,East,Massachusetts,Appliances,Microwave,CUST-1130,Sara Malik,Home Office,J. Chen,6,1359.37,0.25,2039.06,8156.22,6117.16,911.83,5470.98,646.18,10.56,Standard,Cash,Shipped,No
ORD-10491,2025-12-04,2025-12-06,2025,December,Q4,East,New York,Electronics,Headphones,CUST-1131,James Malik,Corporate,R. Ahmed,13,1197.45,0.0,0.0,15566.85,15566.85,582.06,7566.78,8000.07,51.39,Express,Cash,Returned,Yes
ORD-10492,2023-04-03,2023-04-07,2023,April,Q2,South,Texas,Office Supplies,Pen Set,CUST-1132,Noah Khan,Corporate,T. Brown,14,2335.61,0.15,4904.78,32698.54,27793.76,1357.24,19001.36,8792.4,31.63,Same Day,Credit Card,Cancelled,No
ORD-10493,2023-10-22,2023-10-24,2023,October,Q4,East,New York,Furniture,Bookshelf,CUST-1133,Noah Malik,Corporate,S. Fatima,5,1924.24,0.0,0.0,9621.2,9621.2,1043.01,5215.05,4406.15,45.8,Standard,Credit Card,Delivered,No
ORD-10494,2023-10-19,2023-10-23,2023,October,Q4,North,Wisconsin,Electronics,Tablet,CUST-1134,Usman Khan,Home Office,R. Ahmed,15,820.68,0.2,2462.04,12310.2,9848.16,601.13,9016.95,831.21,8.44,Economy,Cash,Delivered,No
ORD-10495,2023-05-05,2023-05-08,2023,May,Q2,Central,Missouri,Electronics,Tablet,CUST-1135,Noah Shaikh,Consumer,J. Chen,8,1389.51,0.0,0.0,11116.08,11116.08,827.11,6616.88,4499.2,40.47,Standard,Debit Card,Cancelled,No
ORD-10496,2025-04-13,2025-04-17,2025,April,Q2,Central,Ohio,Furniture,Bookshelf,CUST-1136,Hina Chaudhry,Consumer,R. Ahmed,2,2118.0,0.05,211.8,4236.0,4024.2,1450.54,2901.08,1123.12,27.91,Economy,Cash,Delivered,No
ORD-10497,2024-08-15,2024-08-21,2024,August,Q3,South,Texas,Electronics,Monitor,CUST-1137,Nida Smith,Home Office,R. Ahmed,3,16.35,0.25,12.26,49.05,36.79,8.7,26.1,10.69,29.06,Same Day,Credit Card,Returned,Yes
ORD-10498,2023-07-03,2023-07-07,2023,July,Q3,West,Oregon,Electronics,Tablet,CUST-1138,Nida Smith,Home Office,L. Garcia,12,320.6,0.0,0.0,3847.2,3847.2,214.01,2568.12,1279.08,33.25,Same Day,PayPal,Delivered,No
ORD-10499,2024-11-30,2024-12-02,2024,November,Q4,South,Florida,Furniture,Bookshelf,CUST-1139,Hina Khan,Consumer,A. Khan,8,2398.1,0.15,2877.72,19184.8,16307.08,1090.57,8724.56,7582.52,46.5,Express,Bank Transfer,Shipped,No
ORD-10500,2023-06-16,2023-06-23,2023,June,Q2,Central,Ohio,Appliances,Microwave,CUST-1140,Ava Ali,Corporate,L. Garcia,15,1628.01,0.0,0.0,24420.15,24420.15,995.68,14935.2,9484.95,38.84,Economy,Debit Card,Delivered,No
